|  id|   xcenter|   ycenter|aperture_sum_0| aperture_sum_1|residual_aperture_sum|
|long|    double|    double|        double|         double|               double|
|    |       pix|       pix|              |               |                     |
|null|      null|      null|          null|           null|                 null|
   83 610.969971  730.38501  393.423983901   262.862323339          392.13718755 
   84 455.136993 736.482971  51.5720620937  -43.1828015563         50.2852657428 
   85     75.764 732.280029  152.234762618   91.9964114765         150.947966267 
   86 680.333008 731.994019  83.7618214605   80.8401861368         82.4750251096 
   87 996.221008 730.572998  65.6057227315    6.2107124209         64.3189263806 
   88     46.007 721.799011  103.675048329   53.6654377176         102.388251978 
   89 861.176025 722.023987  33.1837273031   24.1508013029         31.8969309522 
   90 838.632996 718.106995  154.592807626   72.7731136405         153.306011275 
   91 803.817993 681.723999  4194.56745923   2739.33016719         4193.28066288 
   92 795.357971 716.052002  59.0751795199   56.3621561318          57.788383169 
   93 196.210999  615.22998  76.8267594689   174.865026079          75.539963118 
   94 272.645996 698.671021  64.6168774761   19.9393804575         63.3300811252 
   95  38.360001 545.211975  62.7225633623   105.857742932         61.4357670113 
   96      7.374 520.179993  60.6204864117   115.391535007         59.3336900608 
   97 997.211975 686.692017  939.539853525   133.906320189         938.253057174 
   98 528.223022 686.223999  397.825193321   171.192631425          396.53839697 
   99 561.578979 687.814026   55.504302649   5.35107273486         54.2175062981 
  100  95.959999 681.671997   527.94583889   302.143456431         526.659042539 
  101    148.875 669.809998  62.6604674531   85.5279693947         61.3736711022 
  102 583.114014 676.619019  115.476040303   46.1960116867         114.189243952 
  103 305.789001 681.382996  3.88649532676  -41.9420930429         2.59969897585 
  104 639.984009 671.539001  50.3255337785  -1.68155073548         49.0387374276 
  105  73.088997  645.52301  209.421513021   138.841812206          208.13471667 
  106 311.752991  660.06897  14.0974508565   -11.715320082         12.8106545056 
  107 262.786987 710.103027  19.3360821491  -3.83101463047         18.0492857982 
  108 602.289001 707.396973  61.7400331398  -0.13396892256         60.4532367889 
  109 201.845993 647.973999  457.428542061   377.526475177          456.14174571 
  110 213.660004 678.536987  126.756405996   207.626905432         125.469609645 
  111 542.221985 629.072998  323.187317428   314.041179881         321.900521077 
  112 340.329987 706.021973   19.750669237  -60.5556214218         18.4638728861 
  113 512.307007 636.122009  55.6728271382   1.66697070272         54.3860307873 
  114 824.973999 620.099976  375.469271119   242.784777544         374.182474768 
  115 512.077026  618.61499  365.664473537   196.308437566         364.377677186 
  116  99.300003 611.617981  226.287004449   158.748040689         225.000208098 
  117 969.606995 616.400024  26.9838067517   19.4606348554         25.6970104008 
  118 698.262024  615.11499  54.4602276071  -14.7705175986         53.1734312562 
  119 963.348999 605.286987  48.0068903741   64.4263192086         46.7200940232 
  120 780.862976 606.838989  69.4927505316    39.081258514         68.2059541807 
  121    463.263 607.578979  80.5944892408    17.390261982         79.3076928898 
  122 577.708984 603.267029   40.971829248   29.2951294362         39.6850328971 
  123 602.642029 598.643982  108.641967114   45.3869466818         107.355170763 
  124 812.232971 588.033997  562.889031978   361.932242689         561.602235627 
  125    554.388 567.004028  55.3859284778   92.4970306445         54.0991321269 
  126 562.421997 586.367004    69.48304594    105.04767129         68.1962495891 
  127 786.005005  595.10199  42.6686549137   37.7420051743         41.3818585628 
  128 751.387024 595.435974  49.7278506742   17.9297407074         48.4410543233 
  129 765.489014 592.163025  87.5435080538   19.7898560404         86.2567117029 
  130 792.104004 630.155029  3048.35131757   438.771375867         3047.06452122 
  131 901.992004 569.392029  75.1155534946   94.0274800803         73.8287571437 
  132    935.237 584.447998  72.2914598348   67.9802912746         71.0046634839 
  133 932.736023 547.642029  176.855551136    161.95909048         175.568754785 
  134 921.098999 574.893005  87.1267283999   120.285752424          85.839932049 
  135 916.294006 562.465027  70.1696488441    146.07858396         68.8828524932 
  136 468.290985 574.630005  51.2947456599   114.827831804          50.007949309 
  137  477.22699 580.088989  55.3779536713   104.447627537         54.0911573204 
  138 498.052002 578.278015  56.4491293149   115.968537795         55.1623329639 
  139 481.410004 570.573975  63.7849913644    100.08778888         62.4981950135 
  140 511.644012 586.583984  63.6599299027   78.8993108283         62.3731335518 
  141  579.30603 566.091003  41.8301896401   67.8481685857         40.5433932892 
  142 238.755005 577.208984  102.152804936   2.21297869622         100.866008585 
  143  484.31601 582.695984  56.2234570943   100.614192351         54.9366607434 
  144 428.959991 578.554993  47.8040579013     13.48821353         46.5172615504 
  145 304.674988 574.942993  152.496810054   20.8470905731         151.210013703 
  146 872.849976 575.023987  111.480510074   33.6881814337         110.193713723 
  147 325.824005 575.245972  2.91807692438  -57.8571521229         1.63128057347 
  148 159.453995  568.64502   205.28949453   99.8054907119          204.00269818 
  149 446.710999 574.414978  29.2792547974   39.2923871429         27.9924584465 
  150 405.955994 569.198975  46.1103572847   7.41622736911         44.8235609337 
  151 944.398987  566.51001  35.3768754731  -105.908057827         34.0900791222 
  152 993.208008 551.760986  80.6184706594   176.724833228         79.3316743085 
  153 451.743988     567.75  19.3260000025   84.8314903841         18.0392036515 
  154 456.079987    557.625  119.463615604   70.6885193167         118.176819253 
  155 439.337006 560.861023  165.270186134   74.6827730621         163.983389783 
  156 966.505005 560.369995  16.2598204909  -129.344110405           14.97302414 
  157  58.074001 558.820007  78.3671206704   96.6953072703         77.0803243195 
  158 879.067993 586.664001  142.446857431    44.657738266          141.16006108 
  159 576.565979 579.038025  32.2218255614   64.7493171036         30.9350292105 
  160      572.5 543.887024  63.8382910129   82.8484098341          62.551494662 
  161 573.158997 520.205994   215.59793537   127.344311529         214.311139019 
  162 417.322998 552.080017  29.4363390098    41.662421816         28.1495426589 
  163 681.385986  704.08197  69.1986613973   51.0564967873         67.9118650464 
  164  87.853996 549.289978   116.08093402   73.7073321374         114.794137669 
  165  69.407997 521.117981  114.301410392   134.628788915         113.014614041 
  166  70.762001 510.067993  95.7319628103   78.2652880447         94.4451664594 
  167 833.351013 538.929993  66.6684784182   6.77173636108         65.3816820673 
  168  657.43103 541.677002  42.5401545413  -32.8483950683         41.2533581903 
  169 777.356018  528.77002  310.375627852   73.3978483575         309.088831501 
  170 766.778992 512.583984  617.836432441   179.280762672          616.54963609 
  171 601.031006    535.513   32.805950719    39.883938234         31.5191543681 
  172      543.5  523.36499  73.4340689501    100.27572112         72.1472725992 
  173 539.241028 517.349976  77.3042660595   118.496579565         76.0174697085 
  174 536.705017 511.572998  55.8666041795   67.9409896109         54.5798078285 
  175  93.837997 492.838013  136.343838816   20.7742017766         135.057042465 
  176 118.851997 522.213989  182.130226775   223.291980867         180.843430425 
  177 113.614998 508.730988  136.644704965   153.900177101         135.357908614 
  178     88.736 527.077026  164.608931649    82.162206182         163.322135298 
  179 632.562988 527.273987  23.0562122008   14.9765952899         21.7694158498 
  180  35.581001 659.731995  5150.62981387   933.202380154         5149.34301752 
  181 386.157013 510.144012  43.6271059222   55.1134296729         42.3403095713 
  182 405.403015 461.177002  271.377509407    172.06410942         270.090713056 
  183     51.722     500.75   54.932898844   49.8090649224         53.6461024931 
  184  64.535004  616.80603  91.1898917291   148.158266643         89.9030953782 
  185 943.208984 494.983002  183.874734201   15.8191420783          182.58793785 
  186 597.879028 495.906006  30.8250418457   43.6057042502         29.5382454948 
  187 368.644012 502.524994  589.177151226   93.6587623821         587.890354875 
  188 141.462997 483.873993  119.369875973   33.7608365937         118.083079623 
  189 775.012024 485.372009  30.8373697689  -58.8326670776          29.550573418 
  190 457.885986 485.003998  31.4728357927   12.4913447513         30.1860394417 
  191     29.313 446.552002   350.31965102   469.771359527         349.032854669 
  192 446.519989  481.56601  85.1572694236  -4.57623168938         83.8704730727 
  193  733.02002 480.462006  61.4438240596  -2.41182256269         60.1570277087 
  194 918.861023 463.303009 -4.77288903635  -13.3138025234        -6.05968538726 
  195 892.114014 470.792999  113.796724648   93.0559783572         112.509928297 
  196 368.329987 468.003998  99.7165319846   62.7938696176         98.4297356336 
  197 699.955994  475.06601  57.4938696813  -65.7759529513         56.2070733304 
  198 606.616028  470.57901   82.655733497   35.1219448108          81.368937146 
  199      3.327 442.136993  114.351392599  -199.903372506         113.064596248 
  200 722.471985 454.813995  213.720547709   92.2267093234         212.433751358 
  201  65.438004 455.627014  83.5149867871    41.818279537         82.2281904362 
  202 995.450012 459.447998  57.1355971493  -14.8169096702         55.8488007984 
  203 551.728027 453.664001  232.924247326   79.0865943637         231.637450975 
  204 945.802002 454.920013   1.7321693989  -11.9903426557        0.445373047988 
  205 116.179001  453.29599  18.8436967179   -41.709987888          17.556900367 
  206 234.783997 476.455994  46.5672220288  -50.5649352775         45.2804256779 
  207 396.707001 487.725006  140.733061339   79.3747369854         139.446264988 
  208 377.760986 443.145996  29.7144159805   18.6666287662         28.4276196296 
  209  378.46701 491.553009  306.225690509   79.8177949932         304.938894158 
  210 110.918999 441.933014  136.613503131  -31.7444921253          135.32670678 
  211 514.846985 415.962006  69.3322956387    114.21427147         68.0454992878 
  212 519.661987 426.830994  56.9364277166   106.359496503         55.6496313657 
  213 544.367004 434.274994  49.7653097587   97.2781698031         48.4785134078 
  214  461.03299 427.757996  63.4136607315   102.501171462         62.1268643806 
  215 457.848999 415.154999  63.2939888315   114.713253088         62.0071924806 
  216 459.009003 503.651001   63.974865364   53.4219676239         62.6880690131 
  217 392.764008 424.372986  75.9752101368   46.1176393914         74.6884137859 
  218 812.473022 432.454987  13.7726836005  -55.4724794319         12.4858872495 
  219 500.692993 420.192993  59.9109118123   111.024055318         58.6241154614 
  220 163.199005 427.570007  12.0095125515  -20.4154322691         10.7227162006 
  221 168.848999 424.027008  7.04157615433  -38.7723723822         5.75477980342 
  222 821.481018  423.13501  73.2032338504  -50.5052609119         71.9164374995 
  223 531.744995 431.766998  74.6925948572   112.014869118         73.4057985063 
  224     31.086 412.937012   193.29311117   121.622368285         192.006314819 
  225  521.28302 401.908997  43.6404935273   87.8353662969         42.3536971764 
  226 325.425995 400.674011  6.85702757719  -40.8277504615         5.57023122628 
  227      5.995 396.385986  89.2998237509  -5.08770850358            88.0130274 
  228 557.872009 399.290985  61.2847088218   63.6730521571         59.9979124709 
  229 426.397003 410.053009  244.793809652   172.509806899         243.507013301 
  230 954.297974    384.444  69.9180497412 -0.123895173064         68.6312533903 
  231  90.000999 383.783997  92.8835744246  -21.5275040668         91.5967780737 
  232 541.104004 378.647003  82.8459761787   82.3774618083         81.5591798278 
  233 465.200012 383.121002  52.3154957529   60.6229226189          51.028699402 
  234 437.393005 381.516998  58.1106873847   21.7855741406         56.8238910338 
  235 627.835999 376.817993  81.7963424779   55.6808613015          80.509546127 
  236 758.541992  370.03299  70.6550611987  -45.1580790629         69.3682648478 
  237 801.755981 367.106995  2076.27861981    205.60240598         2074.99182346 
  238 408.442993 360.541992  171.718027825   53.8993805005         170.431231474 
  239 540.906982  361.95401  66.9554711582   112.890451685         65.6686748073 
  240 533.801025 361.209015   58.096874606   112.566607519         56.8100782551 
  241 295.731995 359.882996  3.99231076631  -56.9407394636          2.7055144154 
  242  457.40799 358.753998  86.0617265917   25.8883232294         84.7749302408 
  243 514.094971 318.238007  62.1144955748    100.91592219         60.8276992239 
  244 498.414001 323.117004  69.7646708392   93.0796678624         68.4778744883 
  245  479.34201 334.632996  98.6557280784   110.905662232         97.3689317274 
  246 491.201996 347.899994  66.3104389704   83.0182921401         65.0236426195 
  247    506.819 345.463989   85.368246177   99.5749946633         84.0814498261 
  248 535.010986 351.812012  65.7748702514   113.690797143         64.4880739005 
  249 696.460022 338.463989  3571.04910276   424.159542567          3569.7623064 
  250 630.640991 341.595001  82.3056349427   80.3653123857         81.0188385918 
  251 624.549011 334.630005  62.3749826893   99.7388252397         61.0881863384 
  252 234.186996 334.372986  2500.62158679   229.545946592         2499.33479044 
  253 521.166992 337.860992  70.2873798798   93.8136488885         69.0005835289 
  254 820.679016 327.424011  123.280266323   57.8348873096         121.993469972 
  255      5.444    325.763  205.801207072   14.8804905203         204.514410721 
  256    167.987 320.121002  89.9408589808  -14.0414014557         88.6540626299 
  257 353.053986 990.528015  59.0735845985   -14.499565987         57.7867882476 
  258 131.397003 260.589996   104.60185123   94.6530989604         103.315054879 
  259 573.424988 301.869995 -82.4548152664    1814.7409233        -83.7416116173 
  260  328.46701 317.651001  7.64252271616  -45.4251919707         6.35572636525 
  261 634.059998 257.200989  116.774638335   116.834040252         115.487841984 
  262 649.010986 297.225006  74.5893971756   152.700416267         73.3026008247 
  263 663.184021 276.089996  188.753790199   172.411257904         187.466993848 
  264 661.117981 264.200012  307.832323407   264.741985509         306.545527056 
  265 522.642029 301.341003  55.3535892624   87.9263856685         54.0667929115 
  266 512.439026 298.457001  56.8170898397   104.619962493         55.5302934888 
  267 506.898987 306.333008   62.671942985    106.19872536         61.3851466341 
  268 913.606995 296.346985  50.3426068984   11.3305459193         49.0558105475 
  269  38.752998 298.050995  114.769768787   -27.361508197         113.482972436 
  270  499.36499 291.312012  51.2130239814   86.7740748469         49.9262276305 
  271 514.903992 283.951996   53.785137697   99.9556034062         52.4983413461 
  272 519.469971 277.428009  66.2814106815   88.6651707519         64.9946143306 
  273 523.640015 289.958008  55.0520571306   93.7722657922         53.7652607796 
  274 241.731003 289.364014  133.910919965  -15.3498036575         132.624123614 
  275 153.572006 288.130005  61.4218139853   30.7723919178         60.1350176344 
  276 151.537003 283.845001   53.659487646  -101.733958839         52.3726912951 
  277 938.609009 286.631012  26.6109337834  -27.1405715865         25.3241374325 
  278 136.205994 284.910004  36.2476235302   21.7631138373         34.9608271793 
  279 686.106995 277.636993  119.082693276   32.0861501564         117.795896925 
  280 533.588013 279.210999  53.9197389566   102.478919543         52.6329426057 
  281 813.309021 281.914001  46.9927711962   -41.613604566         45.7059748453 
  282 623.976013 274.118988  41.0076581698    81.284619192         39.7208618189 
  283 523.348022 264.285004  59.7563548843   116.208223028         58.4695585334 
  284 546.538025 255.835999  102.226925572   120.614029176         100.940129222 
  285 887.159973 257.776001  1423.30938318    180.10063012         1422.02258683 
  286  83.012001    263.763  116.726252531  -1.33815282834          115.43945618 
  287 277.906006 257.273987 -5.04026285669  -75.1125843563         -6.3270592076 
  288 548.450989 243.716003   58.428322978   96.0873650544         57.1415266271 
  289 936.817993 316.036987  19.4370047579  -22.2655210607          18.150208407 
  290  37.740002 250.046997  14.2164262222  -20.2176902005         12.9296298713 
  291 498.617004 268.563995  96.2773574581   92.1007942014         94.9905611072 
  292 590.202026 246.134995  56.2842492836   82.2302777538         54.9974529327 
  293 709.672974 268.811005   43.760421328   16.0883032599         42.4736249771 
  294 665.718994 236.074005  53.5401545335   47.1466708839         52.2533581826 
  295 468.088013 240.164993  110.724139424   25.5302181111         109.437343073 
  296 745.216003 226.205002  122.969987074   17.5651561557         121.683190723 
  297  530.69397 224.966995  55.5777339301   48.4191437453         54.2909375792 
  298 959.442993 224.899994   24.098744585  -24.4164827042         22.8119482341 
  299  66.370003 218.259995  7.10584818395  -31.9024103326         5.81905183304 
  300 731.491028 212.654007  66.6052933304   22.7089881813         65.3184969795 
  301  740.05603    212.625  47.2556549767   44.7822867754         45.9688586258 
  302 718.083008 214.817001  93.5297025453  -93.3008153417         92.2429061944 
  303 718.325989 210.307999  13.3115289218  -77.9078437933         12.0247325709 
  304 395.924011 214.076996  22.5929748281  -15.1136942297         21.3061784772 
  305 324.032013 212.636993  26.2127810908  -62.7870462851         24.9259847399 
  306 703.640991 209.794006   51.483341625  -37.9666720194         50.1965452741 
  307  37.543999 212.802002  90.9945604964   11.4940416029         89.7077641455 
  308 288.458008 209.261002  9.41826509961  -29.0382842553          8.1314687487 
  309 108.003998 207.705002  20.3673142824  -1.71271399441         19.0805179315 
  310 431.325989 191.376999  77.9634649785   43.7996604374         76.6766686276 
  311    449.388 175.662994   113.48399828   64.9423508202         112.197201929 
  312 802.304993 196.289993  202.501063846   18.4597434927         201.214267495 
  313 788.932007 184.175003  2359.56822487    294.21433616         2358.28142852 
  314 708.004028 193.261993  59.6410605433   1.20824406187         58.3542641924 
  315 835.580994    187.041  66.0591827165   8.99547827231         64.7723863656 
  316 548.982971 195.531006  62.6675610283   6.34854186057         61.3807646774 
  317 497.744995 181.639999   32.605409917   19.0333367146         31.3186135661 
  318  97.626999 177.533997  20.7658993677  -8.22144359255         19.4791030168 
  319    481.638 174.186005  68.3219383074    27.766323026         67.0351419564 
  320 144.929993 262.209015  72.9955485982   74.1687137342         71.7087522473 
  321 740.692993 163.968002  64.4484771176   62.6493605372         63.1616807667 
  322 679.859009 159.988998  513.164522354   75.2682215067         511.877726003 
  323     82.513    159.263  106.568782523   29.1240523088         105.281986172 
  324 888.150024 153.229004  205.784784436   85.7701797962         204.497988086 
  325 452.223999 145.354996  86.0106688274   35.4182151439         84.7238724765 
  326 513.757019 145.134003  55.0154572028   75.8298395552         53.7286608519 
  327 508.601013 144.595993  102.321532969   33.4588719513         101.034736618 
  328 432.204987 142.529007  50.7286982704   34.1678389541         49.4419019195 
  329 103.496002 145.906006  31.3103132163   11.9969875432         30.0235168654 
  330    412.931 138.619003  543.610152453   139.118102846         542.323356102 
  331 574.877014    156.291  160.161842934   88.4859332135         158.875046583 
  332 863.674011 137.065002  95.7283179067   61.1339684442         94.4415215558 
  333  771.79303 141.067001  27.0323429883   2.82044681884         25.7455466374 
  334      1.833 131.953003  28.0694184308   13.0107773609         26.7826220798 
  335 522.476013 133.884995  137.464970747   76.0387220116         136.178174396 
  336 632.653992 125.225998  2155.92090124   288.313179224         2154.63410489 
  337 535.046997 121.870003   295.92392532    161.02710178         294.637128969 
  338 481.417999 119.447998  80.9893306669   21.9285623665          79.702534316 
  339 879.109009 119.926003  47.9747632744  -4.19549666472         46.6879669235 
  340 394.066986    121.084  4334.38212678   566.516668749         4333.09533043 
  341  49.481998  91.650002  286.470685686   103.751136486         285.183889335 
  342 870.655029     83.848  878.257202824   83.2460381215         876.970406473 
  343 548.827026 987.942017   191.00752956   26.6587369061         189.720733209 
  344 677.341003  73.751999  478.106561014   194.753538229         476.819764663 
  345 102.593002  78.071999  34.7475218572  -8.57857234005         33.4607255063 
  346 207.240997  78.030998  40.8879368324   39.6922579242         39.6011404815 
  347     84.708  73.973999  53.3086454856   2.57481579721         52.0218491346 
  348     14.482  66.839996   425.29926727   29.9988300715         424.012470919 
  349  83.038002 982.585022  85.2134237602   18.0614498886         83.9266274093 
  350 443.042999 981.661987  30.4170551156  -6.47891611395         29.1302587647 
  351  544.27301  64.809998  65.7632883905 -0.092568952134         64.4764920396 
  352 439.811005 969.991028  64.0631396872    15.169573565         62.7763433363 
  353 450.067993  58.773998  91.8768895558   42.4021914801         90.5900932049 
  354 808.031006  56.962002  138.039007027   26.9449684924         136.752210676 
  355 243.841995  59.314999  38.9323437028   18.4395054726         37.6455473519 
  356 723.940002  56.147999  43.5646706929  -8.63791427344          42.277874342 
  357 170.526993  49.435001  35.7300457613  -11.6504812115         34.4432494104 
  358 119.322998     45.569  58.5398620476   4.15661863901         57.2530656967 
  359 673.432007     43.264  41.4937669087   22.0380578344         40.2069705578 
  360 837.049988 976.531006  186.906787199   131.348506216         185.619990848 
  361 821.867981 972.629028  134.018861794   97.6240595556         132.732065443 
  362  972.18103 974.689026  16.3962366572   18.4736041782         15.1094403063 
  363 478.106995  40.367001  14.0246609207  -13.3862895765         12.7378645698 
  364 213.149002 963.275024  125.735415295   88.5023624066         124.448618944 
  365 582.627991  37.040001  133.589594413  -6.86352466743         132.302798062 
  366 762.502991     35.076  23.2418689692  -14.4157142815         21.9550726183 
  367  82.397003  31.167999  16.2523297532   -6.3921725443         14.9655334023 
  368 253.128998     27.437  52.8151284028   18.3757577519         51.5283320518 
  369 116.133003     23.434  78.8669351771  -2.88986604684         77.5801388262 
  370 743.700989      89.18  40.0144799297  -16.2220262839         38.7276835788 
  371 174.585999 972.830994  38.1992956414   6.86217614889         36.9124992905 
  372 570.250977 950.491028  86.6777215245    81.602584307         85.3909251736 
  373 562.614014 920.406006  30.2352689747  -8.81614805129         28.9484726237 
  374  33.919998 954.606995  126.374802218   95.8984331791         125.088005867 
  375 347.919006 961.018982   16.468228873  -27.4549521469         15.1814325221 
  376 264.911987 958.215027  72.6430615809  -14.0780072639           71.35626523 
